,title,artist,duration_ms,explicit,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_href,analysis_url
78,All These Things That I've Done,The Killers,301573,False,60,spotify:track:0kYUrLVQOfx21xuXu7OGrT,0.557,0.728,6,-6.181,1,0.0405,0.00156,5.13e-06,0.118,0.216,118.241,https://api.spotify.com/v1/tracks/0kYUrLVQOfx21xuXu7OGrT,https://api.spotify.com/v1/audio-analysis/0kYUrLVQOfx21xuXu7OGrT
79,All Things Must Pass - Anthology 3 Version,The Beatles,184986,False,32,spotify:track:25RYJGPnetSkV8le7TeJnR,0.492,0.231,9,-13.476,1,0.0368,0.972,6.16e-06,0.229,0.61,93.232,https://api.spotify.com/v1/tracks/25RYJGPnetSkV8le7TeJnR,https://api.spotify.com/v1/audio-analysis/25RYJGPnetSkV8le7TeJnR
80,All Time Favourite,Bahamas,249320,False,0,spotify:track:7hneDPwMWHSDxFZTaiGbaT,0.378,0.254,7,-12.694,1,0.0399,0.891,0.00489,0.109,0.19,123.885,https://api.spotify.com/v1/tracks/7hneDPwMWHSDxFZTaiGbaT,https://api.spotify.com/v1/audio-analysis/7hneDPwMWHSDxFZTaiGbaT
81,All Together Now - Remastered 2009,The Beatles,130893,False,41,spotify:track:2ck8lFrYAch2GPtdhpTHe3,0.587,0.431,2,-9.495,1,0.0686,0.0722,0.0,0.561,0.778,95.937,https://api.spotify.com/v1/tracks/2ck8lFrYAch2GPtdhpTHe3,https://api.spotify.com/v1/audio-analysis/2ck8lFrYAch2GPtdhpTHe3
82,All Waters,Perfume Genius,130199,False,0,spotify:track:6ZMu3XuSt70jbJa7OfHN7X,0.126,0.277,1,-12.954,0,0.0304,0.936,0.00212,0.345,0.0688,88.611,https://api.spotify.com/v1/tracks/6ZMu3XuSt70jbJa7OfHN7X,https://api.spotify.com/v1/audio-analysis/6ZMu3XuSt70jbJa7OfHN7X
83,All We Have,Brazilian Girls,226640,False,15,spotify:track:7BYRb9EJ90vcBmTHMvmQvm,0.613,0.821,0,-8.534,1,0.0344,0.00855,0.783,0.0869,0.46,101.99,https://api.spotify.com/v1/tracks/7BYRb9EJ90vcBmTHMvmQvm,https://api.spotify.com/v1/audio-analysis/7BYRb9EJ90vcBmTHMvmQvm
84,All You Need Is Love,The Beatles,220045,False,44,spotify:track:3oGGipilQmZTol8qFTR6u1,0.372,0.532,7,-7.968,1,0.0314,0.232,0.0,0.0951,0.727,102.627,https://api.spotify.com/v1/tracks/3oGGipilQmZTol8qFTR6u1,https://api.spotify.com/v1/audio-analysis/3oGGipilQmZTol8qFTR6u1
85,All You Need Is Love - Remastered 2009,The Beatles,231213,False,40,spotify:track:2Z8cY4QpZTFUZxCQCpvNe1,0.4,0.463,7,-8.455,1,0.0288,0.345,4.59e-05,0.286,0.627,103.103,https://api.spotify.com/v1/tracks/2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/audio-analysis/2Z8cY4QpZTFUZxCQCpvNe1
86,All You Need Is Love - Remastered 2009,The Beatles,228653,False,37,spotify:track:6tzFM08UuwxhuftjfUqaQA,0.389,0.436,7,-9.7,1,0.0295,0.343,3.2e-05,0.258,0.692,100.371,https://api.spotify.com/v1/tracks/6tzFM08UuwxhuftjfUqaQA,https://api.spotify.com/v1/audio-analysis/6tzFM08UuwxhuftjfUqaQA
87,All You Need Is Love - Remastered 2009,The Beatles,230386,False,63,spotify:track:68BTFws92cRztMS1oQ7Ewj,0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,https://api.spotify.com/v1/tracks/68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/audio-analysis/68BTFws92cRztMS1oQ7Ewj
88,All You Need Is Love - Remastered 2015,The Beatles,227760,False,55,spotify:track:6KqiVlOLfDzJViJVAPym1p,0.397,0.625,7,-5.829,1,0.0347,0.437,5.47e-06,0.263,0.676,104.54,https://api.spotify.com/v1/tracks/6KqiVlOLfDzJViJVAPym1p,https://api.spotify.com/v1/audio-analysis/6KqiVlOLfDzJViJVAPym1p
89,All Yours,Ariane Moffatt,154066,False,2,spotify:track:6Ul9vDvJrFNlCQpFvXSLr9,0.719,0.638,11,-6.311,1,0.0274,0.0381,7.5e-05,0.155,0.589,112.034,https://api.spotify.com/v1/tracks/6Ul9vDvJrFNlCQpFvXSLr9,https://api.spotify.com/v1/audio-analysis/6Ul9vDvJrFNlCQpFvXSLr9
90,Almost Like Being In Love,Lester Young,214626,False,0,spotify:track:7jgVqaSm3zrJlFrhVYiZj9,0.697,0.103,0,-14.972,1,0.0967,0.962,0.561,0.0806,0.464,129.535,https://api.spotify.com/v1/tracks/7jgVqaSm3zrJlFrhVYiZj9,https://api.spotify.com/v1/audio-analysis/7jgVqaSm3zrJlFrhVYiZj9
91,"Alone, Together",The Strokes,188800,False,50,spotify:track:4pXyK9GW7fuT645U0DLYYF,0.511,0.855,7,-5.752,1,0.0307,0.00782,0.89,0.0694,0.962,142.985,https://api.spotify.com/v1/tracks/4pXyK9GW7fuT645U0DLYYF,https://api.spotify.com/v1/audio-analysis/4pXyK9GW7fuT645U0DLYYF
92,"Alone, Together",The Strokes,188640,False,47,spotify:track:4UmJMAY5TqXPAnsDW1Mci7,0.515,0.863,7,-5.756,1,0.0308,0.00786,0.893,0.0616,0.961,143.017,https://api.spotify.com/v1/tracks/4UmJMAY5TqXPAnsDW1Mci7,https://api.spotify.com/v1/audio-analysis/4UmJMAY5TqXPAnsDW1Mci7
93,Alphabet St.,Sufjan Stevens,96293,False,0,spotify:track:13Q8MH3xSfIyXSVIQpIl8H,0.808,0.839,7,-8.966,1,0.108,0.642,0.0805,0.0818,0.856,99.986,https://api.spotify.com/v1/tracks/13Q8MH3xSfIyXSVIQpIl8H,https://api.spotify.com/v1/audio-analysis/13Q8MH3xSfIyXSVIQpIl8H
94,Already Yours,Bahamas,125546,False,12,spotify:track:6gyUiLI8CLSy9UIAiHcJ2j,0.64,0.291,0,-12.42,1,0.0419,0.619,0.304,0.114,0.538,123.456,https://api.spotify.com/v1/tracks/6gyUiLI8CLSy9UIAiHcJ2j,https://api.spotify.com/v1/audio-analysis/6gyUiLI8CLSy9UIAiHcJ2j
95,Alter Ego,Tame Impala,287613,False,47,spotify:track:2Zy9cf5v1tWFDmXTbahAU8,0.31,0.844,0,-3.582,1,0.0497,0.0142,0.224,0.0914,0.206,129.111,https://api.spotify.com/v1/tracks/2Zy9cf5v1tWFDmXTbahAU8,https://api.spotify.com/v1/audio-analysis/2Zy9cf5v1tWFDmXTbahAU8
96,Always Alright,Alabama Shakes,249169,False,0,spotify:track:17Jg504RgNPNgdpRkJh9Co,0.693,0.62,9,-6.509,1,0.0424,0.784,0.844,0.112,0.571,106.346,https://api.spotify.com/v1/tracks/17Jg504RgNPNgdpRkJh9Co,https://api.spotify.com/v1/audio-analysis/17Jg504RgNPNgdpRkJh9Co
97,Always Something,Cage The Elephant,221946,False,0,spotify:track:7lWrbqRzkjLIv9SGHUDDnL,0.693,0.947,5,-5.22,0,0.0437,0.000886,1.67e-05,0.256,0.917,119.983,https://api.spotify.com/v1/tracks/7lWrbqRzkjLIv9SGHUDDnL,https://api.spotify.com/v1/audio-analysis/7lWrbqRzkjLIv9SGHUDDnL
98,Always Waiting,Michael Kiwanuka,270177,False,5,spotify:track:5pxUPHdS1ItmLjU25AbYLg,0.43,0.405,10,-10.604,0,0.025,0.553,1.67e-05,0.0883,0.225,92.387,https://api.spotify.com/v1/tracks/5pxUPHdS1ItmLjU25AbYLg,https://api.spotify.com/v1/audio-analysis/5pxUPHdS1ItmLjU25AbYLg
99,Am I Wrong,They Call Me Rico,209586,False,1,spotify:track:7EIYJ6ina8Zg2jmYKbje6L,0.474,0.845,5,-7.039,1,0.0566,0.346,0.00684,0.222,0.847,108.539,https://api.spotify.com/v1/tracks/7EIYJ6ina8Zg2jmYKbje6L,https://api.spotify.com/v1/audio-analysis/7EIYJ6ina8Zg2jmYKbje6L
100,AM Theme,Other Lives,154000,False,0,spotify:track:2j2A7RwqpXtff83skQLzJg,0.628,0.392,5,-11.613,1,0.026,0.406,0.000275,0.112,0.386,110.253,https://api.spotify.com/v1/tracks/2j2A7RwqpXtff83skQLzJg,https://api.spotify.com/v1/audio-analysis/2j2A7RwqpXtff83skQLzJg
101,The Amazing Sounds of Orgy,Radiohead,218493,False,0,spotify:track:4p9RKOnHojKDseLNZi6A93,0.323,0.628,1,-11.727,0,0.101,0.243,0.39,0.165,0.205,124.587,https://api.spotify.com/v1/tracks/4p9RKOnHojKDseLNZi6A93,https://api.spotify.com/v1/audio-analysis/4p9RKOnHojKDseLNZi6A93
102,Amber,Electric Guest,230773,False,0,spotify:track:6hUoWKThrEV9PtoPIio5TJ,0.652,0.573,8,-8.338,0,0.0513,0.0429,0.479,0.149,0.837,78.011,https://api.spotify.com/v1/tracks/6hUoWKThrEV9PtoPIio5TJ,https://api.spotify.com/v1/audio-analysis/6hUoWKThrEV9PtoPIio5TJ
103,Ambulance,TRICOT MACHINE,230746,False,14,spotify:track:67a946zFlPNDkdhi0YK7hG,0.435,0.703,3,-7.25,0,0.0754,0.535,0.000835,0.14,0.574,127.402,https://api.spotify.com/v1/tracks/67a946zFlPNDkdhi0YK7hG,https://api.spotify.com/v1/audio-analysis/67a946zFlPNDkdhi0YK7hG
104,Amenamy,Purity Ring,207080,False,0,spotify:track:51UseDByqDUbRDQeRWqmhm,0.586,0.841,1,-4.598,1,0.0341,0.0172,1.36e-05,0.203,0.446,145.986,https://api.spotify.com/v1/tracks/51UseDByqDUbRDQeRWqmhm,https://api.spotify.com/v1/audio-analysis/51UseDByqDUbRDQeRWqmhm
105,American Boy (feat. Kanye West),Estelle,284733,True,0,spotify:track:41on8RwRh22IHcChAN2gm8,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,https://api.spotify.com/v1/tracks/41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/audio-analysis/41on8RwRh22IHcChAN2gm8
106,American Daydream,Electric Guest,168626,False,0,spotify:track:7KBC17M7S7OOiuxpeKwBrM,0.666,0.473,5,-10.06,0,0.0454,0.154,0.00317,0.109,0.409,75.002,https://api.spotify.com/v1/tracks/7KBC17M7S7OOiuxpeKwBrM,https://api.spotify.com/v1/audio-analysis/7KBC17M7S7OOiuxpeKwBrM
107,Amsterdam,Coldplay,319360,False,54,spotify:track:2uQ4px5SPONsgcUpulywIQ,0.269,0.176,3,-10.463,1,0.0296,0.836,0.0343,0.122,0.105,78.861,https://api.spotify.com/v1/tracks/2uQ4px5SPONsgcUpulywIQ,https://api.spotify.com/v1/audio-analysis/2uQ4px5SPONsgcUpulywIQ
108,And I Love Her - Anthology 1 Version,The Beatles,112053,False,31,spotify:track:74Z5zhIzC2X2UQPS4OLNNp,0.616,0.633,6,-6.404,0,0.0275,0.275,4.44e-05,0.173,0.857,118.849,https://api.spotify.com/v1/tracks/74Z5zhIzC2X2UQPS4OLNNp,https://api.spotify.com/v1/audio-analysis/74Z5zhIzC2X2UQPS4OLNNp
109,And I Love Her - Remastered 2009,The Beatles,149693,False,65,spotify:track:65vdMBskhx3akkG9vQlSH1,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1
110,And Your Bird Can Sing - Take 2 / Anthology 2 Version,The Beatles,133413,False,32,spotify:track:4gBHbKEHw2QjmgYkS9ixKJ,0.327,0.676,2,-9.007,1,0.0368,0.03,0.0164,0.0994,0.822,133.627,https://api.spotify.com/v1/tracks/4gBHbKEHw2QjmgYkS9ixKJ,https://api.spotify.com/v1/audio-analysis/4gBHbKEHw2QjmgYkS9ixKJ
111,And Your Bird Can Sing - Remastered 2009,The Beatles,120493,False,57,spotify:track:4KRgqwb4kvBuTz1utbYxfb,0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,https://api.spotify.com/v1/tracks/4KRgqwb4kvBuTz1utbYxfb,https://api.spotify.com/v1/audio-analysis/4KRgqwb4kvBuTz1utbYxfb
112,"Andy, You're A Star",The Killers,194080,False,39,spotify:track:3Jm6PDqIputlpeg75EtDic,0.504,0.588,1,-4.35,0,0.0253,0.233,0.00466,0.148,0.712,84.126,https://api.spotify.com/v1/tracks/3Jm6PDqIputlpeg75EtDic,https://api.spotify.com/v1/audio-analysis/3Jm6PDqIputlpeg75EtDic
113,Angel of Small Death and the Codeine Scene,Hozier,218986,False,41,spotify:track:3wT3WDdQrsST19f1I08Z1N,0.311,0.656,4,-6.752,1,0.0952,0.163,7.05e-06,0.126,0.297,188.171,https://api.spotify.com/v1/tracks/3wT3WDdQrsST19f1I08Z1N,https://api.spotify.com/v1/audio-analysis/3wT3WDdQrsST19f1I08Z1N
114,Angel of Small Death and the Codeine Scene,Hozier,219213,False,45,spotify:track:7uY7jZs5srSx3xMmyCI48T,0.52,0.643,4,-5.761,1,0.0432,0.198,7e-05,0.12,0.389,94.078,https://api.spotify.com/v1/tracks/7uY7jZs5srSx3xMmyCI48T,https://api.spotify.com/v1/audio-analysis/7uY7jZs5srSx3xMmyCI48T
115,Angel of Small Death and the Codeine Scene - Live From Spotify London,Hozier,210920,False,40,spotify:track:59o2b2BGgziNyPx9f3xnhA,0.594,0.2,6,-10.472,0,0.0622,0.928,0.0,0.673,0.415,92.821,https://api.spotify.com/v1/tracks/59o2b2BGgziNyPx9f3xnhA,https://api.spotify.com/v1/audio-analysis/59o2b2BGgziNyPx9f3xnhA
116,Angela,The Lumineers,201786,False,0,spotify:track:0wO3tPeULKGfrArC50Apea,0.669,0.56,4,-8.229,1,0.0309,0.652,0.000231,0.104,0.297,130.342,https://api.spotify.com/v1/tracks/0wO3tPeULKGfrArC50Apea,https://api.spotify.com/v1/audio-analysis/0wO3tPeULKGfrArC50Apea
117,Angels We Have Heard On High,Sufjan Stevens,52320,False,0,spotify:track:4IQcYP8p7Ts33ajSPkWktw,0.445,0.168,7,-14.857,1,0.0392,0.858,0.307,0.36,0.487,99.231,https://api.spotify.com/v1/tracks/4IQcYP8p7Ts33ajSPkWktw,https://api.spotify.com/v1/audio-analysis/4IQcYP8p7Ts33ajSPkWktw
118,Angels We Have Heard On High,Sufjan Stevens,243946,False,0,spotify:track:27xdZ9J1uQPIOWR2yNe8Ey,0.599,0.223,0,-13.441,1,0.0313,0.953,0.0014,0.183,0.402,123.959,https://api.spotify.com/v1/tracks/27xdZ9J1uQPIOWR2yNe8Ey,https://api.spotify.com/v1/audio-analysis/27xdZ9J1uQPIOWR2yNe8Ey
119,Animal,Miike Snow,263426,False,60,spotify:track:6vSq5q5DCs1IvwKIq53hj2,0.774,0.721,6,-6.662,0,0.0773,0.0126,6.49e-06,0.0952,0.654,118.048,https://api.spotify.com/v1/tracks/6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/audio-analysis/6vSq5q5DCs1IvwKIq53hj2
120,Animal,Miike Snow,263426,False,11,spotify:track:3HZPvDcGoiEm4GngYjELjw,0.778,0.725,6,-6.607,0,0.0842,0.0121,1.74e-05,0.0934,0.674,118.012,https://api.spotify.com/v1/tracks/3HZPvDcGoiEm4GngYjELjw,https://api.spotify.com/v1/audio-analysis/3HZPvDcGoiEm4GngYjELjw
121,Animal - Mark Ronson Extended Remix,Miike Snow,298400,False,5,spotify:track:5Jj8wUicHq3X7nTXorseMr,0.879,0.764,1,-6.731,0,0.0599,0.103,0.467,0.644,0.949,116.417,https://api.spotify.com/v1/tracks/5Jj8wUicHq3X7nTXorseMr,https://api.spotify.com/v1/audio-analysis/5Jj8wUicHq3X7nTXorseMr
122,Anita No!,The Dø,183710,False,10,spotify:track:6g3kSbl4ASleukET1mjgfp,0.726,0.578,11,-5.988,1,0.0639,0.657,0.000244,0.11,0.389,91.031,https://api.spotify.com/v1/tracks/6g3kSbl4ASleukET1mjgfp,https://api.spotify.com/v1/audio-analysis/6g3kSbl4ASleukET1mjgfp
123,Ankle Injuries,Fujiya & Miyagi,304080,False,0,spotify:track:03K4RhOIVA6t2jhHOga4w8,0.777,0.728,11,-6.9,1,0.0316,0.000157,0.818,0.0942,0.569,136.999,https://api.spotify.com/v1/tracks/03K4RhOIVA6t2jhHOga4w8,https://api.spotify.com/v1/audio-analysis/03K4RhOIVA6t2jhHOga4w8
124,Anna (Go To Him) - Remastered 2009,The Beatles,177133,False,57,spotify:track:2baEFuU0gQon0hgVRioI1o,0.608,0.565,2,-11.06,1,0.0336,0.635,0.0,0.0601,0.835,109.286,https://api.spotify.com/v1/tracks/2baEFuU0gQon0hgVRioI1o,https://api.spotify.com/v1/audio-analysis/2baEFuU0gQon0hgVRioI1o
125,Annie,Mac DeMarco,207773,False,0,spotify:track:4m3jRZFptAhh3d0Qw4r9Vh,0.369,0.401,9,-13.477,1,0.0382,0.826,0.948,0.11,0.474,176.662,https://api.spotify.com/v1/tracks/4m3jRZFptAhh3d0Qw4r9Vh,https://api.spotify.com/v1/audio-analysis/4m3jRZFptAhh3d0Qw4r9Vh
126,Annie,Mac DeMarco,218801,False,0,spotify:track:4YOc7XAKizsjb2I6Io5P8j,0.407,0.257,5,-18.183,1,0.0302,0.518,0.241,0.968,0.213,84.514,https://api.spotify.com/v1/tracks/4YOc7XAKizsjb2I6Io5P8j,https://api.spotify.com/v1/audio-analysis/4YOc7XAKizsjb2I6Io5P8j
127,Annie,Mac DeMarco,190556,False,0,spotify:track:6o9Dt1j9ywLoX8B9dqRM5D,0.562,0.744,1,-7.501,0,0.039,0.0972,0.463,0.135,0.561,94.468,https://api.spotify.com/v1/tracks/6o9Dt1j9ywLoX8B9dqRM5D,https://api.spotify.com/v1/audio-analysis/6o9Dt1j9ywLoX8B9dqRM5D
128,"Another Brick in the Wall, Pt. 1",Pink Floyd,192145,False,61,spotify:track:7K6xMPtAjTuLPNlJMLf5bS,0.613,0.0457,0,-26.398,1,0.0337,0.937,0.642,0.0991,0.093,99.524,https://api.spotify.com/v1/tracks/7K6xMPtAjTuLPNlJMLf5bS,https://api.spotify.com/v1/audio-analysis/7K6xMPtAjTuLPNlJMLf5bS
129,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,228586,False,0,spotify:track:5Yt80fWRB8JG73XlPjrrKP,0.693,0.353,0,-17.852,1,0.0414,0.0704,0.00113,0.503,0.75,104.143,https://api.spotify.com/v1/tracks/5Yt80fWRB8JG73XlPjrrKP,https://api.spotify.com/v1/audio-analysis/5Yt80fWRB8JG73XlPjrrKP
130,"Another Brick in the Wall, Pt. 2",Pink Floyd,238746,False,73,spotify:track:4gMgiXfqyzZLMhsksGmbQV,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV
131,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,238746,False,0,spotify:track:3fuXKiEzDCs1IBnLHQ5CL0,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,https://api.spotify.com/v1/tracks/3fuXKiEzDCs1IBnLHQ5CL0,https://api.spotify.com/v1/audio-analysis/3fuXKiEzDCs1IBnLHQ5CL0
132,"Another Brick in the Wall, Pt. 3",Pink Floyd,74411,False,53,spotify:track:5A7eooPKJHtr0UJmatjH4a,0.653,0.472,2,-14.797,1,0.0353,0.0554,7.69e-05,0.397,0.448,102.558,https://api.spotify.com/v1/tracks/5A7eooPKJHtr0UJmatjH4a,https://api.spotify.com/v1/audio-analysis/5A7eooPKJHtr0UJmatjH4a
133,Another Day,WhoMadeWho,258653,False,0,spotify:track:1DrF8ELKgHN4WeEFeGmwoP,0.763,0.675,1,-7.562,1,0.0328,0.091,0.0318,0.105,0.48,127.999,https://api.spotify.com/v1/tracks/1DrF8ELKgHN4WeEFeGmwoP,https://api.spotify.com/v1/audio-analysis/1DrF8ELKgHN4WeEFeGmwoP
134,Another Girl - Remastered 2009,The Beatles,125360,False,47,spotify:track:7hefVXaGsFPesbK6fKwS6F,0.516,0.638,9,-7.453,1,0.0314,0.238,0.0,0.333,0.822,88.657,https://api.spotify.com/v1/tracks/7hefVXaGsFPesbK6fKwS6F,https://api.spotify.com/v1/audio-analysis/7hefVXaGsFPesbK6fKwS6F
135,Another One,Mac DeMarco,160991,False,0,spotify:track:3pXAa69soxZ98bQ1gr18HO,0.694,0.407,1,-10.325,0,0.0276,0.821,0.021,0.106,0.719,147.684,https://api.spotify.com/v1/tracks/3pXAa69soxZ98bQ1gr18HO,https://api.spotify.com/v1/audio-analysis/3pXAa69soxZ98bQ1gr18HO
136,Another One Bites The Dust - Remastered 2011,Queen,214653,False,71,spotify:track:57JVGBtBLCfHw2muk5416J,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J
137,Ansaphone - Demo previously unreleased,Pulp,246360,False,19,spotify:track:60d37Gxx8O05CH7E2JyN9z,0.331,0.486,0,-7.452,1,0.04,0.292,0.0,0.384,0.336,184.954,https://api.spotify.com/v1/tracks/60d37Gxx8O05CH7E2JyN9z,https://api.spotify.com/v1/audio-analysis/60d37Gxx8O05CH7E2JyN9z
138,Anti-Pioneer,Feist,333306,False,0,spotify:track:2cDvWgK22tolskQ4uiVxWb,0.414,0.178,11,-10.557,0,0.0321,0.194,0.00412,0.125,0.036,87.728,https://api.spotify.com/v1/tracks/2cDvWgK22tolskQ4uiVxWb,https://api.spotify.com/v1/audio-analysis/2cDvWgK22tolskQ4uiVxWb
139,Antiaméricanisme Primaire,Loco Locass,216960,False,15,spotify:track:63AIL0vOrm1i0DiBotDeb3,0.776,0.773,4,-6.965,0,0.317,0.052,0.0,0.11,0.463,91.988,https://api.spotify.com/v1/tracks/63AIL0vOrm1i0DiBotDeb3,https://api.spotify.com/v1/audio-analysis/63AIL0vOrm1i0DiBotDeb3
140,(Antichrist Television Blues),Arcade Fire,310280,False,0,spotify:track:040YNRWisvvHqy1hUW2Kxe,0.447,0.952,7,-7.033,1,0.044,0.685,0.00215,0.0689,0.82,79.331,https://api.spotify.com/v1/tracks/040YNRWisvvHqy1hUW2Kxe,https://api.spotify.com/v1/audio-analysis/040YNRWisvvHqy1hUW2Kxe
141,Antigone,Loco Locass,258306,False,12,spotify:track:0R5LNRyQyAdgIrBSVXN4He,0.661,0.885,7,-6.738,1,0.113,0.0851,2.53e-06,0.388,0.794,91.967,https://api.spotify.com/v1/tracks/0R5LNRyQyAdgIrBSVXN4He,https://api.spotify.com/v1/audio-analysis/0R5LNRyQyAdgIrBSVXN4He
142,Any Colour You Like,Pink Floyd,206429,False,58,spotify:track:6FBPOJLxUZEair6x4kLDhf,0.277,0.672,0,-12.582,1,0.0901,0.197,0.936,0.423,0.505,150.587,https://api.spotify.com/v1/tracks/6FBPOJLxUZEair6x4kLDhf,https://api.spotify.com/v1/audio-analysis/6FBPOJLxUZEair6x4kLDhf
143,Any Day Will Do Fine,Michael Kiwanuka,217808,False,4,spotify:track:5U7r8PAmvfILOMjmFeYlDL,0.522,0.379,8,-11.737,1,0.0318,0.655,0.0,0.11,0.4,104.998,https://api.spotify.com/v1/tracks/5U7r8PAmvfILOMjmFeYlDL,https://api.spotify.com/v1/audio-analysis/5U7r8PAmvfILOMjmFeYlDL
144,Any Other Way,Bahamas,63213,False,21,spotify:track:6rZdXG8fkei9ksN46QrxXu,0.431,0.239,0,-13.248,1,0.122,0.892,0.0,0.4,0.335,155.833,https://api.spotify.com/v1/tracks/6rZdXG8fkei9ksN46QrxXu,https://api.spotify.com/v1/audio-analysis/6rZdXG8fkei9ksN46QrxXu
145,Any Time At All - Remastered 2009,The Beatles,131280,False,48,spotify:track:70XHAdaMaoLIOVb1hSaeJ4,0.612,0.719,2,-7.026,1,0.0398,0.366,3.88e-06,0.437,0.744,141.016,https://api.spotify.com/v1/tracks/70XHAdaMaoLIOVb1hSaeJ4,https://api.spotify.com/v1/audio-analysis/70XHAdaMaoLIOVb1hSaeJ4
146,Apocalypse Dreams,Tame Impala,356946,False,56,spotify:track:7qU7vhCPKhkDiJYGoboISc,0.496,0.929,8,-2.279,1,0.0503,0.249,0.131,0.0677,0.267,127.998,https://api.spotify.com/v1/tracks/7qU7vhCPKhkDiJYGoboISc,https://api.spotify.com/v1/audio-analysis/7qU7vhCPKhkDiJYGoboISc
147,Après l'aéroport,Tahiti Boy,115000,False,0,spotify:track:1LADUenCei27c26JD0pg05,0.695,0.2,2,-17.895,0,0.0376,0.941,0.923,0.108,0.232,109.97,https://api.spotify.com/v1/tracks/1LADUenCei27c26JD0pg05,https://api.spotify.com/v1/audio-analysis/1LADUenCei27c26JD0pg05
148,April's Song,Real Estate,212240,False,35,spotify:track:5oWCTlfSwQ1KDx9Ie6HzoI,0.484,0.793,2,-7.588,1,0.0277,0.0829,0.974,0.142,0.638,138.749,https://api.spotify.com/v1/tracks/5oWCTlfSwQ1KDx9Ie6HzoI,https://api.spotify.com/v1/audio-analysis/5oWCTlfSwQ1KDx9Ie6HzoI
149,"Aqui, Ali, Em Qualquer Lugar",Rita Lee,149133,False,32,spotify:track:7LYqeyKiDMWPnU6tzfqSwE,0.609,0.261,4,-15.079,1,0.0304,0.822,1.12e-06,0.0798,0.376,92.059,https://api.spotify.com/v1/tracks/7LYqeyKiDMWPnU6tzfqSwE,https://api.spotify.com/v1/audio-analysis/7LYqeyKiDMWPnU6tzfqSwE
150,Arabella,Arctic Monkeys,207356,False,0,spotify:track:2LdG9xtEzCho3jCr58M6cq,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,https://api.spotify.com/v1/tracks/2LdG9xtEzCho3jCr58M6cq,https://api.spotify.com/v1/audio-analysis/2LdG9xtEzCho3jCr58M6cq
151,Arabella,Arctic Monkeys,207356,False,73,spotify:track:7nzsY8vlnKdvGOEE0rjAXZ,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,https://api.spotify.com/v1/tracks/7nzsY8vlnKdvGOEE0rjAXZ,https://api.spotify.com/v1/audio-analysis/7nzsY8vlnKdvGOEE0rjAXZ
152,Arizona,Dumas,203813,False,12,spotify:track:6WFkH4SAXn4w9NxuPgIJnX,0.499,0.718,7,-6.805,1,0.026,0.152,0.00691,0.27,0.345,103.384,https://api.spotify.com/v1/tracks/6WFkH4SAXn4w9NxuPgIJnX,https://api.spotify.com/v1/audio-analysis/6WFkH4SAXn4w9NxuPgIJnX
153,Army of Me,Björk,235533,False,22,spotify:track:4juNfpAxJSjVNVYS6z5afp,0.541,0.748,10,-7.463,0,0.0288,0.0117,9.62e-05,0.0993,0.473,86.027,https://api.spotify.com/v1/tracks/4juNfpAxJSjVNVYS6z5afp,https://api.spotify.com/v1/audio-analysis/4juNfpAxJSjVNVYS6z5afp
154,Around My Head,Cage The Elephant,191600,False,0,spotify:track:2QLjqCwbufKoZE2S6yJ03F,0.516,0.959,2,-2.484,1,0.0597,0.000659,4.44e-06,0.046,0.474,109.91,https://api.spotify.com/v1/tracks/2QLjqCwbufKoZE2S6yJ03F,https://api.spotify.com/v1/audio-analysis/2QLjqCwbufKoZE2S6yJ03F
